,AAPL,AXP,BA,CAT,CVX,CSCO,DIS,DD,XOM,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT
2016-01-19,-1.75,0.769999999999996,-1.0,-1.2299999999999969,-2.6599999999999966,-0.05000000000000071,1.0300000000000011,1.5900000000000034,-1.5300000000000011,-0.23000000000000043,0.0,0.7800000000000011,-2.0,-0.17999999999999972,-0.4300000000000068,0.7199999999999989,-0.14999999999999858,0.8700000000000045,-1.710000000000008,-0.259999999999998,-0.9199999999999946,-0.13000000000000256,-0.4299999999999997,-0.9300000000000068,0.8499999999999943,1.1099999999999994,1.0900000000000034,0.12999999999999545,-1.5499999999999972,0.3100000000000023
2016-01-20,-1.690000000000012,1.490000000000002,1.8599999999999994,-0.730000000000004,1.0,-0.5,0.35999999999999943,-0.00999999999999801,1.8899999999999864,0.07000000000000028,-0.3499999999999943,-1.4300000000000068,-3.4000000000000057,-0.23999999999999844,-0.35999999999999943,0.12000000000000455,-0.07000000000000028,-1.1899999999999977,-0.010000000000019327,0.259999999999998,-0.8100000000000023,1.7899999999999991,0.4499999999999993,-0.539999999999992,-1.2399999999999949,0.39000000000000057,-2.700000000000003,0.03999999999999915,-0.7200000000000131,-0.9599999999999937
2016-01-21,-0.7600000000000051,0.35999999999999943,-0.6300000000000097,0.6899999999999977,2.25,0.19000000000000128,1.1499999999999915,1.1200000000000045,-0.9399999999999977,0.46000000000000085,-2.319999999999993,-2.8400000000000034,-1.6099999999999994,-0.010000000000001563,0.1700000000000017,-0.490000000000002,-0.060000000000002274,-1.3299999999999983,0.799999999999983,0.0,-0.5200000000000031,-1.480000000000004,0.030000000000001137,0.7000000000000028,1.1599999999999966,0.7399999999999949,1.1700000000000017,0.8699999999999974,0.8400000000000034,-0.9000000000000057
2016-01-22,2.7900000000000063,-3.3299999999999983,0.18999999999999773,-0.25,0.9199999999999875,-0.23000000000000043,-0.9500000000000028,-0.14000000000000057,0.14999999999999147,0.3100000000000023,-2.280000000000001,-1.1200000000000045,-2.1700000000000017,-0.1999999999999993,-0.269999999999996,-0.5100000000000051,0.4200000000000017,0.03999999999999204,0.6199999999999761,-0.0899999999999963,0.8800000000000026,-0.4099999999999966,-0.28999999999999915,0.04000000000000625,-0.4899999999999949,0.6000000000000085,-0.3400000000000034,-0.6300000000000026,-0.030000000000001137,0.25
2016-01-25,2.0799999999999983,-0.5600000000000023,-0.5899999999999892,-1.0500000000000043,-1.4000000000000057,0.2099999999999973,-1.1299999999999955,-1.3399999999999963,-1.769999999999996,-0.28000000000000114,-5.280000000000001,-1.6700000000000017,0.01999999999999602,0.389999999999997,0.3199999999999932,0.8200000000000003,0.0800000000000054,-2.6499999999999915,-1.3900000000000148,-0.4299999999999997,0.14999999999999858,-0.39000000000000057,0.3299999999999983,-0.3500000000000085,-0.45000000000000284,-1.0799999999999983,-1.1400000000000006,-0.04999999999999716,-1.0200000000000102,0.6700000000000017
2016-01-26,0.05999999999998806,-0.10999999999999943,-3.029999999999987,-0.759999999999998,-2.1500000000000057,0.4800000000000004,-0.7800000000000011,-0.480000000000004,-1.9300000000000068,0.23999999999999844,-3.039999999999992,-0.46999999999999886,0.3400000000000034,-0.33000000000000185,-3.9200000000000017,-1.2299999999999969,-0.0799999999999983,-0.8300000000000125,-2.990000000000009,-0.4000000000000057,0.38000000000000256,0.6199999999999974,-0.14000000000000057,-0.8100000000000023,0.9899999999999949,-0.35999999999999943,-1.0499999999999972,1.1199999999999974,0.30000000000001137,-0.6400000000000006
2016-01-27,-2.6200000000000045,-0.8499999999999943,3.3200000000000074,-0.10999999999999943,0.6599999999999966,0.26000000000000156,-1.990000000000009,-2.1499999999999986,0.7099999999999937,-0.1999999999999993,0.12999999999999545,-0.8900000000000006,1.7700000000000102,-0.07000000000000028,-1.6700000000000017,0.03999999999999915,-0.0899999999999963,-0.009999999999990905,-0.6000000000000227,-0.28999999999999915,0.7899999999999991,1.3800000000000026,-0.19000000000000128,-0.269999999999996,-0.2400000000000091,0.10999999999999943,-2.1000000000000085,-0.740000000000002,-1.0700000000000074,-0.14999999999999147
2016-01-28,-0.29999999999999716,1.7999999999999972,-0.9100000000000108,-0.9299999999999997,0.1700000000000017,-0.629999999999999,1.6700000000000017,0.03999999999999915,-0.35999999999999943,-0.00999999999999801,2.0500000000000114,-0.3100000000000023,-0.9599999999999937,-0.05000000000000071,-0.23000000000000398,-0.240000000000002,-0.39000000000000057,1.2800000000000011,1.1599999999999966,-1.1299999999999955,-0.20000000000000284,-0.8800000000000026,0.5,0.4199999999999875,0.6799999999999926,0.15000000000000568,0.9100000000000108,-0.05000000000000426,2.0900000000000034,0.18999999999999773
2016-01-29,2.549999999999997,-0.3200000000000003,1.9899999999999949,-0.5500000000000043,2.4200000000000017,-0.39000000000000057,1.6099999999999994,0.6000000000000014,1.1199999999999903,0.6400000000000006,-2.920000000000016,2.5900000000000034,1.5100000000000051,0.8099999999999987,1.5499999999999972,-1.6700000000000017,-0.060000000000002274,-1.0100000000000051,-2.759999999999991,-0.8700000000000045,0.36000000000000654,0.8099999999999952,-0.10999999999999943,-1.7099999999999937,-1.7600000000000051,-0.8199999999999932,3.2299999999999898,0.5799999999999983,-4.059999999999988,-1.6099999999999994
2016-02-01,0.03999999999999204,1.2900000000000063,-1.9200000000000017,0.730000000000004,-0.14000000000000057,0.019999999999999574,0.07000000000000739,-1.0599999999999952,0.36999999999999034,0.370000000000001,0.7599999999999909,-1.5900000000000034,-0.4299999999999926,-0.10000000000000142,-0.7600000000000051,0.29999999999999716,0.3999999999999986,1.5300000000000011,0.6000000000000227,0.35999999999999943,0.1700000000000017,1.4099999999999966,-0.16999999999999815,0.0899999999999892,-0.21999999999999886,-0.5,-1.0600000000000023,-0.8200000000000003,-0.29999999999999716,-1.5900000000000034
2016-02-02,-0.9399999999999977,0.6700000000000017,-2.1700000000000017,0.6099999999999994,-1.4699999999999989,-0.40000000000000213,-0.8799999999999955,-1.3900000000000006,0.4000000000000057,-0.030000000000001137,-5.300000000000011,-0.14000000000000057,-0.730000000000004,-0.6499999999999986,0.10999999999999943,-0.8500000000000014,0.2600000000000051,0.09999999999999432,0.28000000000000114,0.13999999999999346,-1.1700000000000017,0.47000000000000597,-0.5399999999999991,0.12999999999999545,0.5300000000000011,-0.75,-1.0700000000000074,0.7000000000000028,-0.09999999999999432,-0.4399999999999977
2016-02-03,-1.3499999999999943,0.10999999999999943,-3.0700000000000074,1.8000000000000043,-2.230000000000004,-0.010000000000001563,-1.0400000000000063,-1.6699999999999946,-2.950000000000003,0.28000000000000114,-0.18000000000000682,-2.2299999999999898,-0.730000000000004,0.379999999999999,0.4899999999999949,-0.03999999999999915,-0.0799999999999983,-2.8900000000000006,3.1599999999999966,0.4299999999999997,1.0900000000000034,-0.39000000000000057,0.23999999999999844,-0.6199999999999903,-0.5400000000000063,0.030000000000001137,1.6200000000000045,0.36999999999999744,0.6199999999999903,-1.0400000000000063
2016-02-04,-0.7399999999999949,0.30000000000000426,-2.489999999999995,-2.3599999999999923,-0.20000000000000284,0.36999999999999744,-0.5600000000000023,-0.38000000000000256,-1.25,-0.5300000000000011,4.189999999999998,2.5400000000000063,0.0,0.629999999999999,-0.29000000000000625,1.3399999999999963,0.00999999999999801,0.38000000000000966,-1.0200000000000102,1.1099999999999994,-0.10000000000000142,-1.8500000000000014,-0.48999999999999844,0.14999999999999147,-0.7299999999999898,2.030000000000001,-1.5300000000000011,0.060000000000002274,0.4199999999999875,-0.6599999999999966
2016-02-05,-2.5,0.740000000000002,-1.0699999999999932,-0.45000000000000284,-1.0600000000000023,0.620000000000001,-1.4199999999999875,-0.3999999999999986,0.6799999999999926,0.6099999999999994,1.0999999999999943,4.459999999999994,-1.3499999999999943,0.5399999999999991,-2.1199999999999903,0.8299999999999983,-0.490000000000002,-5.25,0.27000000000001023,-0.7800000000000011,-1.7800000000000011,2.5899999999999963,-0.010000000000001563,0.6200000000000045,1.1999999999999886,0.20000000000000284,-2.3499999999999943,0.6499999999999986,-2.019999999999996,0.14000000000000057
2016-02-08,-1.8800000000000097,0.8400000000000034,-1.2000000000000028,-0.8400000000000034,-4.22999999999999,-0.3000000000000007,0.4399999999999977,0.45000000000000284,1.8599999999999994,0.04999999999999716,-4.5800000000000125,3.0800000000000125,0.980000000000004,0.08000000000000185,-1.6899999999999977,-0.14999999999999858,-0.4799999999999969,-2.0,2.2700000000000102,-0.10000000000000142,0.14000000000000057,1.0600000000000023,-0.120000000000001,-2.3299999999999983,-0.4199999999999875,-0.5600000000000023,0.480000000000004,-0.14000000000000057,2.180000000000007,0.4000000000000057
2016-02-09,0.6999999999999886,-0.37000000000000455,-0.8999999999999915,-0.030000000000001137,2.1599999999999966,0.04999999999999716,2.1699999999999875,-1.259999999999998,-0.09999999999999432,0.5300000000000011,-2.7299999999999898,2.9200000000000017,-2.0500000000000114,0.3200000000000003,0.6599999999999966,0.9100000000000037,1.0399999999999991,1.4699999999999989,-1.7900000000000205,0.46999999999999886,0.259999999999998,1.1799999999999997,-0.6300000000000026,-0.8100000000000023,1.9699999999999989,-0.9799999999999898,1.7999999999999972,0.0899999999999963,-1.9399999999999977,-0.3200000000000074
2016-02-10,-1.6500000000000057,-0.7100000000000009,-1.7999999999999972,-2.1299999999999955,0.27000000000001023,-0.6199999999999974,-0.8499999999999943,0.5700000000000003,-0.4200000000000017,0.07000000000000028,-2.7700000000000102,-0.1700000000000017,4.810000000000002,0.6499999999999986,-0.3199999999999932,1.0499999999999972,0.7900000000000063,-0.47999999999998977,-1.9800000000000182,-0.020000000000003126,0.17999999999999972,-0.8699999999999974,-0.16000000000000014,-1.289999999999992,0.6299999999999955,0.4000000000000057,-1.4099999999999966,-0.21000000000000085,1.0100000000000051,-0.3999999999999915
2016-02-11,0.09000000000000341,0.10999999999999943,4.740000000000009,-0.5,1.3900000000000006,-0.5899999999999999,3.3100000000000023,-0.10000000000000142,-1.259999999999991,-0.3000000000000007,2.719999999999999,0.18999999999999773,0.9300000000000068,-0.39000000000000057,1.240000000000009,0.8299999999999983,0.37999999999999545,0.9900000000000091,-0.7599999999999909,0.03999999999999915,1.009999999999998,-0.46000000000000085,0.11999999999999744,0.4899999999999949,0.03999999999999204,-0.730000000000004,-0.6999999999999886,0.21000000000000085,0.6799999999999926,-0.29999999999999716
2016-02-12,-0.20000000000000284,0.779999999999994,-3.509999999999991,1.1599999999999966,-1.6300000000000097,0.21999999999999886,0.36999999999999034,1.6299999999999955,-0.9500000000000028,-0.6900000000000013,2.3799999999999955,-1.4399999999999977,1.7800000000000011,0.07000000000000028,0.0,1.8400000000000034,0.39000000000000057,-1.210000000000008,2.450000000000017,-0.05000000000000426,-0.25,-0.9499999999999957,0.10999999999999943,0.6299999999999955,2.6700000000000017,-0.960000000000008,0.6199999999999903,0.0,0.980000000000004,0.6600000000000108
2016-02-16,-1.6200000000000045,-0.1700000000000017,2.8699999999999903,-1.0499999999999972,0.4200000000000017,0.5700000000000003,0.4399999999999977,0.09000000000000341,-0.480000000000004,-0.28000000000000114,-0.5799999999999841,-1.3100000000000023,-0.9099999999999966,0.030000000000001137,-0.05000000000001137,-0.12000000000000455,-0.03999999999999915,-0.7600000000000051,-0.5300000000000011,-0.38000000000000256,0.19000000000000483,-0.21999999999999886,0.259999999999998,0.519999999999996,0.8999999999999915,0.8599999999999994,2.5200000000000102,0.0,0.3100000000000023,0.7099999999999937
2016-02-17,-1.4500000000000028,0.10999999999999943,2.3100000000000023,1.2600000000000051,2.9000000000000057,-0.28999999999999915,-1.8299999999999983,1.3999999999999986,0.3499999999999943,0.1999999999999993,0.13999999999998636,0.7599999999999909,2.3900000000000006,0.6099999999999994,0.25,-0.0799999999999983,0.07000000000000028,-0.5400000000000063,0.6200000000000045,-0.6000000000000014,0.9299999999999997,-0.4299999999999997,0.370000000000001,0.7999999999999972,1.1800000000000068,1.4100000000000108,-2.799999999999997,-0.0899999999999963,0.29999999999999716,-0.010000000000005116
2016-02-18,-2.5799999999999983,0.6499999999999986,0.6599999999999966,1.0300000000000011,2.019999999999996,-0.010000000000001563,1.1700000000000017,0.6499999999999986,-0.45000000000000284,-0.22000000000000242,-3.5200000000000102,-0.960000000000008,-2.4499999999999886,0.10999999999999943,-1.4099999999999966,-1.0300000000000011,0.020000000000003126,-1.6400000000000006,-0.4300000000000068,0.28000000000000114,0.14000000000000057,-0.4299999999999997,0.2699999999999996,0.25,0.1600000000000108,0.18999999999999773,1.0499999999999972,-0.8200000000000003,-0.6500000000000057,0.38000000000000256
2016-02-19,-0.04000000000000625,-0.46000000000000085,-2.1500000000000057,0.5,0.1700000000000017,0.28000000000000114,-0.21999999999999886,0.030000000000001137,-0.3100000000000023,-0.0799999999999983,0.09000000000000341,-1.8700000000000045,-0.7199999999999989,-0.48999999999999844,-0.5799999999999983,-0.3200000000000003,0.19000000000000483,0.46999999999999886,-0.5500000000000114,-0.13000000000000256,-0.14999999999999858,0.0,-0.11000000000000298,-0.1699999999999875,-0.46999999999999886,-0.11999999999999034,0.18000000000000682,-0.11999999999999744,-0.5,-0.769999999999996
2016-02-22,0.5699999999999932,0.4200000000000017,-0.8400000000000034,0.9000000000000057,0.9499999999999886,0.240000000000002,0.14000000000000057,-0.37000000000000455,-0.8199999999999932,0.16000000000000014,-0.4099999999999966,0.15000000000000568,-0.06999999999999318,-0.240000000000002,0.3100000000000023,0.060000000000002274,-0.17999999999999972,0.3400000000000034,-0.19999999999998863,0.490000000000002,-0.36999999999999744,-0.5200000000000031,0.3000000000000007,0.060000000000002274,0.07000000000000739,3.180000000000007,2.1700000000000017,0.04999999999999716,0.7800000000000011,-0.6700000000000017
2016-02-23,1.710000000000008,-0.4100000000000037,-0.06999999999999318,1.3299999999999983,3.480000000000004,-0.41999999999999815,-1.1200000000000045,0.980000000000004,0.7599999999999909,-0.00999999999999801,3.0900000000000034,-2.469999999999999,-0.7399999999999807,-0.5,-0.5700000000000074,-1.7800000000000011,-0.05000000000000426,-0.44999999999998863,-1.460000000000008,0.020000000000003126,1.1600000000000037,-0.04999999999999716,0.09999999999999787,-0.18999999999999773,-0.730000000000004,0.6300000000000097,-0.5100000000000051,-0.3399999999999963,0.7999999999999972,0.6400000000000006
2016-02-24,-2.1199999999999903,0.18999999999999773,0.21999999999999886,-1.1799999999999926,-1.9399999999999977,-0.4299999999999997,-0.7800000000000011,-0.7900000000000063,1.6099999999999994,0.060000000000002274,-2.4799999999999898,-1.5600000000000023,-1.25,-0.6700000000000017,-1.6199999999999903,-0.9399999999999977,0.3499999999999943,-0.7400000000000091,-2.3799999999999955,0.4000000000000057,-0.6700000000000017,0.6599999999999966,0.21000000000000085,-0.29999999999999716,-1.1800000000000068,2.5,0.269999999999996,-0.5499999999999972,-0.5999999999999943,0.9300000000000068
2016-02-25,-0.710000000000008,0.6099999999999994,-0.46999999999999886,0.5799999999999983,-0.37000000000000455,-0.11000000000000298,-0.269999999999996,1.0700000000000003,-0.45000000000000284,-0.4299999999999997,2.25,1.0999999999999943,-1.210000000000008,-0.3000000000000007,-1.4299999999999926,0.8799999999999955,-0.19999999999999574,-0.9399999999999977,-1.450000000000017,-0.4399999999999977,0.37000000000000455,-1.7000000000000028,-0.48999999999999844,-0.6400000000000006,-0.47999999999998977,-4.159999999999997,1.0,-0.21000000000000085,1.3100000000000023,-0.5900000000000034
2016-02-26,-0.29000000000000625,0.3299999999999983,-0.4099999999999966,-0.519999999999996,-2.6200000000000045,-0.39000000000000057,-0.3999999999999915,-0.6499999999999986,-1.1400000000000006,-0.09999999999999787,0.5300000000000011,-1.3299999999999983,-2.4799999999999898,-0.0799999999999983,-1.039999999999992,-0.10000000000000142,-0.8999999999999986,0.9200000000000017,-0.8799999999999955,0.4099999999999966,-1.3000000000000043,0.03999999999999915,0.5500000000000007,1.4200000000000017,-1.1400000000000006,2.519999999999996,0.15000000000000568,-0.12999999999999545,1.009999999999991,-1.5699999999999932
2016-02-29,-0.1700000000000017,0.28000000000000114,0.060000000000002274,0.5600000000000023,1.5,0.240000000000002,-0.20999999999999375,-0.5399999999999991,1.7299999999999898,-0.3000000000000007,-0.21999999999999886,2.1400000000000006,0.9699999999999989,-0.129999999999999,-0.07000000000000739,-1.1099999999999994,0.03999999999999915,0.39000000000000057,-1.1399999999999864,-0.3100000000000023,0.46999999999999886,-0.8699999999999974,0.41999999999999815,0.8099999999999881,0.9399999999999977,-0.8100000000000023,-2.0,-0.13000000000000256,-0.46999999999999886,0.28999999999999204
2016-03-01,2.8799999999999955,0.769999999999996,0.9499999999999886,-0.6500000000000057,2.009999999999991,0.379999999999999,1.75,1.1599999999999966,-0.7199999999999989,-0.46999999999999886,3.700000000000017,-0.9200000000000017,2.1299999999999955,-0.4400000000000013,1.3199999999999932,-2.440000000000005,0.30999999999999517,0.9399999999999977,-0.8400000000000034,1.3599999999999994,1.6099999999999994,-0.9500000000000028,0.25,0.6899999999999977,2.0,2.8299999999999983,-2.180000000000007,-0.46999999999999886,1.6500000000000057,-0.19000000000001194
2016-03-02,-0.23999999999999488,-0.23999999999999488,-0.020000000000010232,-0.6299999999999955,-1.7399999999999949,-0.09999999999999787,0.6700000000000017,-0.3399999999999963,1.75,-0.3999999999999986,0.5500000000000114,0.10999999999999943,-2.6000000000000227,-0.23999999999999844,-0.13000000000000966,-0.5599999999999952,-0.30000000000000426,0.0799999999999983,0.5300000000000011,-0.6400000000000006,-0.5400000000000063,0.30000000000000426,-0.129999999999999,0.9699999999999989,-0.14000000000000057,-0.769999999999996,-0.03999999999999204,-0.75,0.20000000000000284,0.0
2016-03-03,0.9200000000000017,0.9300000000000068,0.769999999999996,2.1299999999999955,0.5300000000000011,-0.0799999999999983,1.029999999999987,0.09999999999999432,0.2599999999999909,0.019999999999999574,1.3300000000000125,1.5999999999999943,-0.5800000000000125,-0.5500000000000007,-0.1699999999999875,0.38000000000000256,0.3500000000000014,-0.7900000000000063,-0.030000000000001137,-0.0799999999999983,-0.6199999999999974,-0.5799999999999983,0.010000000000001563,-0.29999999999999716,-0.12000000000000455,0.9099999999999966,0.9599999999999937,0.25,-0.5700000000000074,0.18999999999999773
2016-03-04,-0.6400000000000006,0.14999999999999858,-0.8999999999999915,-0.75,0.5100000000000051,-0.120000000000001,0.519999999999996,1.6000000000000014,-0.36999999999999034,0.240000000000002,-0.46999999999999886,1.8100000000000023,0.2600000000000193,-0.129999999999999,0.010000000000005116,-0.05000000000000426,-0.3299999999999983,-0.46000000000000796,0.6099999999999852,0.22999999999999687,0.36999999999999744,0.1600000000000037,-0.14000000000000057,0.8699999999999903,0.020000000000010232,-0.8299999999999983,-0.480000000000004,0.060000000000002274,0.3199999999999932,-0.6400000000000006
2016-03-07,-0.519999999999996,1.0,-2.1000000000000085,1.9699999999999989,2.730000000000004,-0.5600000000000023,0.8200000000000074,-0.30999999999998806,-2.1499999999999915,-0.029999999999997584,-0.6500000000000057,-1.1599999999999966,2.8700000000000045,0.3500000000000014,0.7399999999999949,0.3999999999999986,0.10000000000000142,0.12000000000000455,-0.5900000000000034,-0.7999999999999972,-0.5300000000000011,-1.8200000000000003,-0.23999999999999844,0.0800000000000125,0.39000000000000057,0.37000000000000455,0.6800000000000068,0.6799999999999997,-1.4500000000000028,-1.269999999999996
2016-03-08,0.25,-0.5899999999999963,-0.36999999999999034,2.049999999999997,1.6400000000000006,-0.08000000000000185,1.1100000000000136,-0.5499999999999972,1.3700000000000045,-0.019999999999999574,2.4000000000000057,1.5,0.6400000000000148,0.2699999999999996,0.29999999999999716,0.4299999999999997,0.3999999999999986,2.210000000000008,0.799999999999983,-0.09000000000000341,-0.8500000000000014,-0.7800000000000011,0.39000000000000057,0.09000000000000341,-1.3900000000000006,0.7600000000000051,-0.37999999999999545,-0.4100000000000037,0.8799999999999955,-0.3100000000000023
2016-03-09,-0.18999999999999773,-0.6799999999999997,0.480000000000004,0.45999999999999375,3.1199999999999903,0.370000000000001,0.3400000000000034,0.509999999999998,-0.8199999999999932,-0.10999999999999943,2.200000000000017,1.0,1.0999999999999943,0.030000000000001137,0.0,0.030000000000001137,-0.4200000000000017,-0.4000000000000057,0.4099999999999966,-0.21999999999999886,-0.9500000000000028,-1.25,-0.019999999999999574,0.3400000000000034,0.1700000000000017,0.7199999999999989,-0.7800000000000011,-0.20999999999999375,-0.3199999999999932,-0.2600000000000051
2016-03-10,-0.23999999999999488,0.5399999999999991,0.20000000000000284,-0.6700000000000017,-1.1499999999999915,0.38000000000000256,-0.8999999999999915,-1.3000000000000043,-0.23999999999999488,0.23000000000000043,0.6100000000000136,-0.3100000000000023,1.0500000000000114,0.10999999999999943,0.15000000000000568,-0.980000000000004,-0.38999999999999346,0.07000000000000739,-0.8800000000000239,-0.3500000000000014,0.8800000000000026,-0.17999999999999972,-0.3099999999999987,0.8499999999999943,0.269999999999996,-0.4199999999999875,-0.8900000000000006,-0.22999999999999687,-0.9200000000000017,-0.14000000000000057
2016-03-11,-0.020000000000010232,-0.060000000000002274,0.5,-0.4399999999999977,-0.37000000000000455,-0.03999999999999915,-0.37000000000000455,-1.0499999999999972,-1.0300000000000011,-0.1999999999999993,0.6599999999999966,1.490000000000009,0.6300000000000239,-0.08999999999999986,-0.20999999999999375,0.04999999999999716,0.20000000000000284,1.0600000000000023,-0.7400000000000091,-0.17999999999999972,0.07000000000000028,0.9499999999999957,-0.7199999999999989,1.0,-1.4500000000000028,-0.4300000000000068,-2.6299999999999955,0.11999999999999744,-0.47999999999998977,-0.5999999999999943
